#CHR	START	END	SAMPLE	RD	#SNPS	COV	ALPHA	BETA	BAF	CLUSTER	cn_normal	u_normal	cn_clone1	u_clone1	cn_clone2	u_clone2	cn_clone3	u_clone3	cn_clone4	u_clone4
chr7	4750000	5000000	P5_DCIS	1.70677	1	280	111	169	0.396429	1	1|1	0.320065	7|2	0	7|2	0.297808	2|4	0.195104	6|4	0.187023
chr7	4750000	5000000	P5_INV	1.46942	1	190	71	119	0.373684	1	1|1	0.55936	7|2	0.279445	7|2	0	2|4	0.161195	6|4	0
chr7	5250000	5500000	P5_DCIS	1.50913	23	56	551	749	0.423846	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	5250000	5500000	P5_INV	1.31649	21	38	338	469	0.418835	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	5500000	5750000	P5_DCIS	1.76855	4	101	196	209	0.483951	34	1|1	0.320065	3|2	0	2|4	0.297808	5|2	0.195104	6|5	0.187023
chr7	5500000	5750000	P5_INV	1.34814	3	46	59	80	0.42446	34	1|1	0.55936	3|2	0.279445	2|4	0	5|2	0.161195	6|5	0
chr7	5750000	6000000	P5_DCIS	1.62921	15	89	547	800	0.406088	1	1|1	0.320065	7|2	0	7|2	0.297808	2|4	0.195104	6|4	0.187023
chr7	5750000	6000000	P5_INV	1.24923	10	41	165	253	0.394737	1	1|1	0.55936	7|2	0.279445	7|2	0	2|4	0.161195	6|4	0
chr7	6000000	6250000	P5_DCIS	1.50335	5	125	276	352	0.43949	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	6000000	6250000	P5_INV	1.37013	5	86	188	245	0.43418	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	6250000	6500000	P5_DCIS	1.60197	23	90	889	1182	0.429261	1	1|1	0.320065	7|2	0	7|2	0.297808	2|4	0.195104	6|4	0.187023
chr7	6250000	6500000	P5_INV	1.48042	18	61	443	660	0.401632	1	1|1	0.55936	7|2	0.279445	7|2	0	2|4	0.161195	6|4	0
chr7	6500000	6750000	P5_DCIS	1.51845	21	61	569	728	0.438705	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	6500000	6750000	P5_INV	1.33951	19	41	329	453	0.420716	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	6750000	7000000	P5_DCIS	1.48178	65	96	2714	3557	0.432786	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	6750000	7000000	P5_INV	1.22242	55	70	1608	2247	0.417121	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	7000000	7250000	P5_DCIS	1.12137	6	105	299	335	0.471609	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	7000000	7250000	P5_INV	1.09806	5	108	226	317	0.416206	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	7250000	7500000	P5_DCIS	1.01367	10	60	247	358	0.408264	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	7250000	7500000	P5_INV	0.938975	8	37	118	181	0.394649	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	7500000	7750000	P5_DCIS	0.949452	12	85	408	617	0.398049	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	7500000	7750000	P5_INV	0.913961	7	79	228	327	0.410811	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	7750000	8000000	P5_DCIS	0.971576	4	93	168	206	0.449198	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	7750000	8000000	P5_INV	0.93273	3	61	73	110	0.398907	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	8000000	8250000	P5_DCIS	0.979058	4	83	134	201	0.4	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	8000000	8250000	P5_INV	0.92692	4	53	93	122	0.432558	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	9250000	9500000	P5_DCIS	0.673526	4	23	43	51	0.457447	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	9250000	9500000	P5_INV	0.850251	3	19	23	34	0.403509	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	10500000	10750000	P5_DCIS	0.69211	1	50	23	27	0.46	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	10500000	10750000	P5_INV	0.888934	1	32	13	19	0.40625	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	10750000	11000000	P5_DCIS	0.958834	4	37	56	94	0.373333	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	10750000	11000000	P5_INV	0.898347	1	136	60	76	0.441176	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	11000000	11250000	P5_DCIS	0.897745	5	135	274	403	0.404727	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	11000000	11250000	P5_INV	0.893224	6	76	191	266	0.417943	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	11250000	11500000	P5_DCIS	0.823594	4	100	175	228	0.434243	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr7	11250000	11500000	P5_INV	0.850733	4	74	128	168	0.432432	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr7	11500000	11750000	P5_DCIS	0.837138	6	53	137	181	0.430818	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr7	11500000	11750000	P5_INV	0.807669	5	29	58	87	0.4	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr7	11750000	12000000	P5_DCIS	0.83393	1	160	54	106	0.3375	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	11750000	12000000	P5_INV	0.805337	1	84	33	51	0.392857	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	12250000	12500000	P5_DCIS	0.795506	21	93	826	1142	0.419715	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr7	12250000	12500000	P5_INV	0.829316	19	88	755	933	0.447275	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr7	12500000	12750000	P5_DCIS	0.857969	14	55	312	467	0.400513	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	12500000	12750000	P5_INV	0.92448	8	49	157	237	0.398477	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	13750000	14000000	P5_DCIS	0.817967	1	47	14	33	0.297872	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr7	13750000	14000000	P5_INV	0.860148	1	30	12	18	0.4	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr7	14000000	14250000	P5_DCIS	0.817175	8	120	435	528	0.451713	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr7	14000000	14250000	P5_INV	0.899885	6	119	309	405	0.432773	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr7	14500000	14750000	P5_DCIS	0.740427	9	46	177	244	0.420428	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr7	14500000	14750000	P5_INV	0.83506	4	55	100	123	0.44843	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr7	14750000	15000000	P5_DCIS	0.731944	1	127	58	69	0.456693	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr7	14750000	15000000	P5_INV	0.854759	1	153	70	83	0.457516	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr7	15250000	15500000	P5_DCIS	0.771738	11	59	281	377	0.427052	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr7	15250000	15500000	P5_INV	0.896895	6	54	141	186	0.431193	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr7	15500000	15750000	P5_DCIS	0.780982	5	23	50	68	0.423729	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr7	15500000	15750000	P5_INV	0.84843	2	9	9	10	0.473684	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr7	16500000	16750000	P5_DCIS	0.952801	14	47	278	392	0.414925	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	16500000	16750000	P5_INV	0.901244	8	44	153	202	0.430986	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	16750000	17000000	P5_DCIS	0.906571	20	86	711	1024	0.409798	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	16750000	17000000	P5_INV	0.887674	16	67	460	619	0.426321	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	17250000	17500000	P5_DCIS	0.95079	1	199	91	108	0.457286	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	17250000	17500000	P5_INV	0.906114	1	182	90	92	0.494505	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	17750000	18000000	P5_DCIS	0.906412	9	76	256	431	0.372635	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	17750000	18000000	P5_INV	0.942024	8	52	171	250	0.406176	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	18000000	18250000	P5_DCIS	0.816405	1	150	60	90	0.4	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr7	18000000	18250000	P5_INV	0.831981	1	94	40	54	0.425532	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr7	18500000	18750000	P5_DCIS	0.825908	4	42	68	103	0.397661	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	18500000	18750000	P5_INV	0.792566	2	24	21	28	0.428571	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	18750000	19000000	P5_DCIS	0.830422	3	107	131	192	0.405573	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr7	18750000	19000000	P5_INV	0.80913	3	98	141	153	0.479592	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr7	19250000	19500000	P5_DCIS	0.809057	1	11	1	10	0.0909091	21	1|1	0.320065	3|0	0	3|0	0.297808	4|1	0.195104	3|1	0.187023
chr7	19250000	19500000	P5_INV	0.939337	1	19	8	11	0.421053	21	1|1	0.55936	3|0	0.279445	3|0	0	4|1	0.161195	3|1	0
chr7	19500000	19750000	P5_DCIS	0.801029	2	86	73	100	0.421965	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr7	19500000	19750000	P5_INV	0.835671	1	123	56	67	0.455285	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr7	20250000	20500000	P5_DCIS	1.11984	4	47	86	104	0.452632	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	20250000	20500000	P5_INV	1.12685	2	26	17	35	0.326923	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	20500000	20750000	P5_DCIS	1.0138	3	29	37	52	0.41573	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	20500000	20750000	P5_INV	1.06791	2	23	23	24	0.489362	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	20750000	21000000	P5_DCIS	0.863799	6	130	306	478	0.390306	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	20750000	21000000	P5_INV	0.963794	5	124	239	382	0.384863	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	21250000	21500000	P5_DCIS	1.0518	4	59	92	147	0.384937	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	21250000	21500000	P5_INV	0.862785	1	12	5	7	0.416667	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	21500000	21750000	P5_DCIS	0.97368	26	87	1005	1276	0.440596	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	21500000	21750000	P5_INV	1.04322	18	70	559	709	0.440852	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	21750000	22000000	P5_DCIS	0.965325	35	85	1404	1587	0.469408	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	21750000	22000000	P5_INV	1.00144	29	71	908	1153	0.440563	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	22000000	22250000	P5_DCIS	1.04064	4	79	146	173	0.45768	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	22000000	22250000	P5_INV	1.01872	3	65	87	108	0.446154	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	22250000	22500000	P5_DCIS	1.09824	7	106	333	410	0.448183	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	22250000	22500000	P5_INV	0.970962	6	60	166	194	0.461111	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	22500000	22750000	P5_DCIS	1.10648	9	74	303	371	0.449555	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	22500000	22750000	P5_INV	0.97678	6	100	269	335	0.445364	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	22750000	23000000	P5_DCIS	1.03436	3	61	87	97	0.472826	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	22750000	23000000	P5_INV	0.994752	1	90	43	47	0.477778	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	23000000	23250000	P5_DCIS	1.12656	5	88	213	230	0.480813	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	23000000	23250000	P5_INV	1.09657	3	94	123	161	0.433099	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	23250000	23500000	P5_DCIS	1.13224	4	95	177	205	0.463351	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	23250000	23500000	P5_INV	1.1851	3	82	103	143	0.418699	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	23500000	23750000	P5_DCIS	1.1456	1	41	16	25	0.390244	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	23500000	23750000	P5_INV	1.19738	2	138	129	148	0.465704	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	23750000	24000000	P5_DCIS	1.00438	16	115	850	1001	0.459211	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	23750000	24000000	P5_INV	1.10498	13	102	614	719	0.460615	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	24250000	24500000	P5_DCIS	0.888144	4	44	61	117	0.342697	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	24250000	24500000	P5_INV	0.962931	2	48	46	51	0.474227	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	24750000	25000000	P5_DCIS	1.03475	11	77	394	460	0.461358	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	24750000	25000000	P5_INV	1.00408	9	74	306	364	0.456716	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	25000000	25250000	P5_DCIS	1.03415	16	112	819	977	0.456013	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	25000000	25250000	P5_INV	1.05298	13	91	537	648	0.453165	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	25250000	25500000	P5_DCIS	0.995919	6	133	378	420	0.473684	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	25250000	25500000	P5_INV	1.07105	4	147	271	317	0.460884	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	25750000	26000000	P5_DCIS	1.16415	1	88	43	45	0.488636	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	25750000	26000000	P5_INV	1.03407	1	56	27	29	0.482143	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	26000000	26250000	P5_DCIS	1.30967	11	131	676	771	0.467173	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	26000000	26250000	P5_INV	1.20358	9	91	341	478	0.416361	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	26250000	26500000	P5_DCIS	1.17023	6	130	372	413	0.473885	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	26250000	26500000	P5_INV	1.22952	4	141	262	302	0.464539	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	26750000	27000000	P5_DCIS	1.07491	2	47	45	50	0.473684	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	26750000	27000000	P5_INV	1.13612	1	19	9	10	0.473684	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	27000000	27250000	P5_DCIS	1.12529	6	76	202	256	0.441048	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	27000000	27250000	P5_INV	1.05962	4	76	139	165	0.457237	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	27250000	27500000	P5_DCIS	1.16351	4	149	251	345	0.421141	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	27250000	27500000	P5_INV	1.12266	3	125	172	203	0.458667	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	27500000	27750000	P5_DCIS	1.08766	9	72	302	350	0.46319	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	27500000	27750000	P5_INV	1.0772	7	52	171	198	0.463415	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	27750000	28000000	P5_DCIS	1.08707	2	151	140	163	0.462046	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	27750000	28000000	P5_INV	1.05783	2	46	39	54	0.419355	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	28000000	28250000	P5_DCIS	1.03675	1	115	57	58	0.495652	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	28000000	28250000	P5_INV	1.01679	1	48	18	30	0.375	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	28250000	28500000	P5_DCIS	0.929059	2	138	135	141	0.48913	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	28250000	28500000	P5_INV	1.04819	2	102	95	110	0.463415	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	28750000	29000000	P5_DCIS	1.05193	6	52	129	185	0.410828	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	28750000	29000000	P5_INV	0.961052	3	32	41	56	0.42268	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	29000000	29250000	P5_DCIS	1.10587	4	137	260	289	0.473588	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	29000000	29250000	P5_INV	1.12005	4	121	224	263	0.459959	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	29500000	29750000	P5_DCIS	1.09888	19	74	625	785	0.443262	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	29500000	29750000	P5_INV	1.0968	16	54	388	488	0.442922	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	29750000	30000000	P5_DCIS	1.09427	18	73	618	709	0.465712	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr7	29750000	30000000	P5_INV	1.07258	14	68	418	540	0.436326	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr7	30500000	30750000	P5_DCIS	0.989307	16	75	496	718	0.408567	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	30500000	30750000	P5_INV	0.905073	10	50	218	290	0.429134	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	30750000	31000000	P5_DCIS	0.894024	23	42	375	600	0.384615	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	30750000	31000000	P5_INV	0.879985	15	27	152	255	0.373464	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	31000000	31250000	P5_DCIS	0.903698	6	35	92	120	0.433962	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr7	31000000	31250000	P5_INV	0.838255	5	28	62	81	0.433566	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr7	31250000	31500000	P5_DCIS	0.786919	1	140	61	79	0.435714	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr7	31250000	31500000	P5_INV	0.867444	1	137	55	82	0.40146	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr7	31500000	31750000	P5_DCIS	0.802383	11	72	341	451	0.430556	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr7	31500000	31750000	P5_INV	0.858895	9	67	263	341	0.43543	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr7	31750000	32000000	P5_DCIS	0.781051	7	50	128	227	0.360563	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	31750000	32000000	P5_INV	0.824246	4	36	62	84	0.424658	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	32000000	32250000	P5_DCIS	0.738367	2	40	34	47	0.419753	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	32000000	32250000	P5_INV	0.768684	1	11	4	7	0.363636	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	32500000	32750000	P5_DCIS	0.976887	43	89	1595	2271	0.412571	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	32500000	32750000	P5_INV	0.982009	29	78	1001	1284	0.438074	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	32750000	33000000	P5_DCIS	0.975373	9	75	260	420	0.382353	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	32750000	33000000	P5_INV	0.93499	5	94	199	274	0.420719	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	33000000	33250000	P5_DCIS	1.00829	10	38	159	225	0.414062	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	33000000	33250000	P5_INV	1.02031	4	38	61	92	0.398693	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	33500000	33750000	P5_DCIS	0.889383	2	119	93	145	0.390756	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	33500000	33750000	P5_INV	0.900773	2	70	66	74	0.471429	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	34500000	34750000	P5_DCIS	0.849461	7	76	189	348	0.351955	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	34500000	34750000	P5_INV	0.902252	6	51	124	185	0.401294	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	34750000	35000000	P5_DCIS	0.848167	19	72	578	801	0.419144	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr7	34750000	35000000	P5_INV	0.839797	17	56	397	562	0.413973	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr7	35000000	35250000	P5_DCIS	0.898395	34	74	997	1536	0.393604	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	35000000	35250000	P5_INV	0.912923	21	83	762	986	0.435927	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	35250000	35500000	P5_DCIS	0.805279	12	54	267	390	0.406393	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	35250000	35500000	P5_INV	0.844122	8	42	135	204	0.39823	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	35500000	35750000	P5_DCIS	0.854156	4	101	174	233	0.427518	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr7	35500000	35750000	P5_INV	0.869058	5	72	165	195	0.458333	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr7	36000000	36250000	P5_DCIS	0.947145	1	298	117	181	0.392617	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	36000000	36250000	P5_INV	0.909795	1	272	105	167	0.386029	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr7	36250000	36500000	P5_DCIS	0.974356	25	85	784	1363	0.365161	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr7	36250000	36500000	P5_INV	0.985689	19	79	652	863	0.430363	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
