#CHR	START	END	SAMPLE	RD	#SNPS	COV	ALPHA	BETA	BAF	CLUSTER
chr14	22000000	22250000	P6_INV	1.480895664027636	20	90	796	1004	0.44222222222222224	3
chr14	22250000	22500000	P6_DCIS	1.2628780497090861	40	157.725	2853	3456	0.4522111269614836	3
chr14	22250000	22500000	P6_INV	1.4171801582914414	42	86.88095238095238	1592	2057	0.43628391340093176	3
chr14	22500000	22750000	P6_DCIS	1.1868515510882842	19	133.1578947368421	1147	1383	0.4533596837944664	3
chr14	22500000	22750000	P6_INV	1.3082937612441607	17	69.88235294117646	525	663	0.44191919191919193	3
chr14	22750000	23000000	P6_DCIS	1.1652111609059763	18	109.11111111111111	902	1062	0.4592668024439919	3
chr14	22750000	23000000	P6_INV	1.3084360378336402	16	55.1875	393	490	0.4450736126840317	3
chr14	23000000	23250000	P6_DCIS	1.298730281337895	21	142.23809523809524	1335	1652	0.44693672581185134	3
chr14	23000000	23250000	P6_INV	1.4710728032168343	20	73.8	678	798	0.45934959349593496	3
chr14	23250000	23500000	P6_DCIS	1.340489997663932	13	109	617	800	0.4354269583627382	3
chr14	23250000	23500000	P6_INV	1.5222365237472948	12	57.916666666666664	305	390	0.43884892086330934	3
chr14	23500000	23750000	P6_DCIS	1.3538385023369461	21	114.28571428571429	1083	1317	0.45125	3
chr14	23500000	23750000	P6_INV	1.4863228065352636	20	59.65	549	644	0.46018440905280805	3
chr14	23750000	24000000	P6_DCIS	1.2813257153490465	16	110.8125	782	991	0.4410603496897913	3
chr14	23750000	24000000	P6_INV	1.4289277639310358	16	49.9375	338	461	0.4230287859824781	3
chr14	24000000	24250000	P6_DCIS	1.3128548482976583	3	58	66	108	0.3793103448275862	3
chr14	24000000	24250000	P6_INV	1.3696312824913077	3	23.333333333333332	27	43	0.38571428571428573	3
chr14	24250000	24500000	P6_DCIS	1.3587411491517327	5	104.8	241	283	0.4599236641221374	3
chr14	24250000	24500000	P6_INV	1.3412994921981172	6	65.83333333333333	170	225	0.43037974683544306	3
chr14	24500000	24750000	P6_DCIS	1.2799203702941058	29	134.27586206896552	1775	2119	0.45582948125321004	3
chr14	24500000	24750000	P6_INV	1.4638579541351031	28	66.35714285714286	827	1031	0.44510226049515605	3
chr14	24750000	25000000	P6_DCIS	1.2524685449557562	54	96.5	2381	2830	0.4569180579543274	3
chr14	24750000	25000000	P6_INV	1.4067669851994358	54	47.351851851851855	1098	1459	0.429409464215878	3
chr14	25000000	25250000	P6_DCIS	1.375126106704551	7	49.285714285714285	144	201	0.41739130434782606	3
chr14	25000000	25250000	P6_INV	1.362650963220979	7	36.285714285714285	115	139	0.452755905511811	3
chr14	25250000	25500000	P6_DCIS	1.491801826150212	1	236	105	131	0.4449152542372881	3
chr14	25250000	25500000	P6_INV	1.3271337194432884	1	114	49	65	0.4298245614035088	3
chr14	25500000	25750000	P6_DCIS	2.7434927481887916	3	79.66666666666667	113	126	0.47280334728033474	18
chr14	25500000	25750000	P6_INV	1.487953212911866	3	42	59	67	0.46825396825396826	18
chr14	26750000	27000000	P6_DCIS	1.3771821633410937	1	51	24	27	0.47058823529411764	3
chr14	26750000	27000000	P6_INV	1.2062918241457	1	18	8	10	0.4444444444444444	3
chr14	28500000	28750000	P6_DCIS	1.721172600510807	4	93	164	208	0.44086021505376344	3
chr14	28500000	28750000	P6_INV	1.2839717992197557	4	51.75	101	106	0.48792270531400966	3
chr14	29000000	29250000	P6_DCIS	1.5483735419262548	1	92	40	52	0.43478260869565216	3
chr14	29000000	29250000	P6_INV	1.2599310656957112	1	42	19	23	0.4523809523809524	3
chr14	30000000	30250000	P6_DCIS	1.3359859765404427	1	211	105	106	0.4976303317535545	3
chr14	30000000	30250000	P6_INV	1.376816306073237	1	88	37	51	0.42045454545454547	3
chr14	31000000	31250000	P6_DCIS	1.2675047362526086	17	110.58823529411765	862	1018	0.45851063829787236	3
chr14	31000000	31250000	P6_INV	1.3605976486712041	16	71	503	633	0.44278169014084506	3
chr14	31250000	31500000	P6_DCIS	1.3501127684449548	6	127.66666666666667	327	439	0.42689295039164493	3
chr14	31250000	31500000	P6_INV	1.4255401456968033	7	74.14285714285714	230	289	0.44315992292870904	3
chr14	32000000	32250000	P6_DCIS	1.4526104205740484	1	219	98	121	0.4474885844748858	3
chr14	32000000	32250000	P6_INV	1.3781920159439536	1	96	41	55	0.4270833333333333	3
chr14	32250000	32500000	P6_DCIS	1.429287062219172	7	117	355	464	0.43345543345543347	3
chr14	32250000	32500000	P6_INV	1.3434070799029978	7	44.714285714285715	133	180	0.4249201277955272	3
chr14	32500000	32750000	P6_DCIS	1.3383489298615563	3	79	103	134	0.4345991561181435	3
chr14	32500000	32750000	P6_INV	1.3590832760159153	2	40	38	42	0.475	3
chr14	33000000	33250000	P6_DCIS	1.2929684893374729	5	96.6	207	276	0.42857142857142855	3
chr14	33000000	33250000	P6_INV	1.3405916691511575	5	45.6	105	123	0.4605263157894737	3
chr14	33750000	34000000	P6_DCIS	1.9758765035385875	1	184	86	98	0.4673913043478261	3
chr14	33750000	34000000	P6_INV	1.4401584391200601	1	69	30	39	0.43478260869565216	3
chr14	34000000	34250000	P6_DCIS	1.671281563923921	1	123	55	68	0.44715447154471544	3
chr14	34000000	34250000	P6_INV	1.527273627117258	1	54	25	29	0.46296296296296297	3
chr14	34250000	34500000	P6_DCIS	1.4191024982683194	5	94.2	206	265	0.43736730360934184	3
chr14	34250000	34500000	P6_INV	1.393317529239688	4	64.25	116	141	0.45136186770428016	3
chr14	34750000	35000000	P6_DCIS	1.770028035554458	5	108.2	251	290	0.46395563770794823	3
chr14	34750000	35000000	P6_INV	1.6800201808804105	5	65	149	176	0.4584615384615385	3
chr14	35000000	35250000	P6_DCIS	1.47256374899421	16	134.75	969	1187	0.449443413729128	3
chr14	35000000	35250000	P6_INV	1.5596994342116033	17	71.6470588235294	536	682	0.4400656814449918	3
chr14	35250000	35500000	P6_DCIS	1.445655089586484	20	127.1	1165	1377	0.45830055074744297	3
chr14	35250000	35500000	P6_INV	1.5339926166243956	20	77.35	679	868	0.43891402714932126	3
chr14	35500000	35750000	P6_DCIS	1.4452364438274155	7	114.71428571428571	368	435	0.45828144458281445	3
chr14	35500000	35750000	P6_INV	1.539646827096403	8	70.75	240	326	0.42402826855123676	3
chr14	35750000	36000000	P6_DCIS	1.4401709895437618	15	105.66666666666667	732	853	0.4618296529968454	3
chr14	35750000	36000000	P6_INV	1.5317948925414384	15	46.333333333333336	287	408	0.41294964028776976	3
chr14	36000000	36250000	P6_DCIS	1.3382358807761379	2	166	158	174	0.4759036144578313	3
chr14	36000000	36250000	P6_INV	1.397562462378671	2	80.5	70	91	0.43478260869565216	3
chr14	36500000	36750000	P6_DCIS	1.8593066045417783	2	146.5	141	152	0.4812286689419795	3
chr14	36500000	36750000	P6_INV	1.4622940180830817	2	77.5	72	83	0.4645161290322581	3
chr14	36750000	37000000	P6_DCIS	1.274965336239857	5	62	120	190	0.3870967741935484	3
chr14	36750000	37000000	P6_INV	1.3441860267640307	5	65	137	188	0.42153846153846153	3
chr14	37000000	37250000	P6_DCIS	1.3551166059567288	6	147.66666666666666	404	482	0.45598194130925507	3
chr14	37000000	37250000	P6_INV	1.3870718959000912	6	65.5	175	218	0.44529262086513993	3
chr14	37250000	37500000	P6_DCIS	1.4158835209453953	7	160.42857142857142	525	598	0.46749777382012464	3
chr14	37250000	37500000	P6_INV	1.4082335519996767	6	100.33333333333333	287	315	0.47674418604651164	3
chr14	37500000	37750000	P6_DCIS	1.4924975166876062	3	32.666666666666664	40	58	0.40816326530612246	2
chr14	37500000	37750000	P6_INV	1.3477379146158635	1	10	5	5	0.5	2
chr14	37750000	38000000	P6_DCIS	1.5526563731593617	1	94	47	47	0.5	3
chr14	37750000	38000000	P6_INV	1.401950209481195	1	39	16	23	0.41025641025641024	3
chr14	38250000	38500000	P6_DCIS	1.3920110275072857	2	162	150	174	0.46296296296296297	3
chr14	38250000	38500000	P6_INV	1.335765524009121	3	107.33333333333333	142	180	0.4409937888198758	3
chr14	38500000	38750000	P6_DCIS	1.7297499586124767	1	83	35	48	0.42168674698795183	3
chr14	38500000	38750000	P6_INV	1.3489738485715845	1	47	20	27	0.425531914893617	3
chr14	39500000	39750000	P6_DCIS	1.360572703038877	21	131	1244	1507	0.45219920029080335	3
chr14	39500000	39750000	P6_INV	1.4932597058092116	20	73.95	624	855	0.42190669371196754	3
chr14	39750000	40000000	P6_DCIS	1.3437590043015475	7	114.14285714285714	346	453	0.4330413016270338	3
chr14	39750000	40000000	P6_INV	1.3993897528225805	6	61	144	222	0.39344262295081966	3
chr14	42000000	42250000	P6_DCIS	2.3295042985297516	3	31	43	50	0.46236559139784944	3
chr14	42000000	42250000	P6_INV	1.2088335392205727	3	11	13	20	0.3939393939393939	3
chr14	42250000	42500000	P6_DCIS	1.4345561114706584	1	201	95	106	0.472636815920398	3
chr14	42250000	42500000	P6_INV	1.266799454660192	1	103	39	64	0.3786407766990291	3
chr14	43000000	43250000	P6_DCIS	2.9628765268077624	3	21.666666666666668	21	44	0.3230769230769231	18
chr14	43000000	43250000	P6_INV	1.3437018531152756	2	18.5	18	19	0.4864864864864865	18
chr14	44000000	44250000	P6_DCIS	2.602198902617634	2	30.5	28	33	0.45901639344262296	3
chr14	44000000	44250000	P6_INV	1.503982154493704	2	13.5	12	15	0.4444444444444444	3
chr14	44500000	44750000	P6_DCIS	1.6273708841907677	6	116	322	374	0.46264367816091956	3
chr14	44500000	44750000	P6_INV	1.4929711341418295	6	60.833333333333336	165	200	0.4520547945205479	3
chr14	44750000	45000000	P6_DCIS	1.5153539351220817	1	250	119	131	0.476	3
chr14	44750000	45000000	P6_INV	1.4187566063158352	1	116	45	71	0.3879310344827586	3
chr14	45500000	45750000	P6_DCIS	1.3005110299923504	1	292	133	159	0.4554794520547945	3
chr14	45500000	45750000	P6_INV	1.3488824618019264	1	208	99	109	0.47596153846153844	3
chr14	47000000	47250000	P6_DCIS	1.8975588278328561	1	54	24	30	0.4444444444444444	3
chr14	47000000	47250000	P6_INV	1.5164054979186465	1	32	13	19	0.40625	3
chr14	47250000	47500000	P6_DCIS	1.3142231274677838	2	131.5	123	140	0.467680608365019	3
chr14	47250000	47500000	P6_INV	1.24467318009223	2	49	32	66	0.32653061224489793	3
chr14	47500000	47750000	P6_DCIS	1.5265288710119014	1	90	38	52	0.4222222222222222	3
chr14	47500000	47750000	P6_INV	1.385130978617797	1	36	13	23	0.3611111111111111	3
chr14	48250000	48500000	P6_DCIS	2.659265501102783	1	91	33	58	0.3626373626373626	18
chr14	48250000	48500000	P6_INV	1.5097862575195071	1	52	20	32	0.38461538461538464	18
chr14	50000000	50250000	P6_DCIS	1.4039560261383097	16	105.0625	752	929	0.44735276621058895	3
chr14	50000000	50250000	P6_INV	1.5252896198974397	14	49.714285714285715	297	399	0.4267241379310345	3
chr14	50250000	50500000	P6_DCIS	1.405228188151637	2	205	192	218	0.4682926829268293	3
chr14	50250000	50500000	P6_INV	1.5701257982985688	2	104	93	115	0.44711538461538464	3
chr14	50500000	50750000	P6_DCIS	1.405547202885171	2	51	40	62	0.39215686274509803	2
chr14	50500000	50750000	P6_INV	1.544997994606877	2	23	16	30	0.34782608695652173	2
chr14	50750000	51000000	P6_DCIS	1.3308052014125789	1	22	9	13	0.4090909090909091	2
chr14	50750000	51000000	P6_INV	1.417092810468163	1	199	97	102	0.48743718592964824	2
chr14	51000000	51250000	P6_DCIS	1.3065610531962735	26	112.23076923076923	1319	1599	0.45202193283070596	3
chr14	51000000	51250000	P6_INV	1.4605327379130741	24	61.833333333333336	667	817	0.4494609164420485	3
chr14	51250000	51500000	P6_DCIS	1.3300724016587069	5	123.2	287	329	0.4659090909090909	3
chr14	51250000	51500000	P6_INV	1.4499608431752675	6	94.16666666666667	272	293	0.4814159292035398	3
chr14	51500000	51750000	P6_DCIS	1.4518451372483854	2	171.5	171	172	0.49854227405247814	3
chr14	51500000	51750000	P6_INV	1.446507731798007	2	72.5	63	82	0.43448275862068964	3
chr14	52000000	52250000	P6_DCIS	1.2683852600852612	9	88.88888888888889	357	443	0.44625	3
chr14	52000000	52250000	P6_INV	1.3416620043412306	6	60.666666666666664	164	200	0.45054945054945056	3
chr14	52250000	52500000	P6_DCIS	1.2785259975206873	10	78.4	378	406	0.48214285714285715	3
chr14	52250000	52500000	P6_INV	1.3683278572279505	10	32.3	129	194	0.3993808049535604	3
chr14	52500000	52750000	P6_DCIS	1.3592568289544344	8	106.375	350	501	0.4112808460634548	2
chr14	52500000	52750000	P6_INV	1.3843624543714095	9	70.11111111111111	283	348	0.44849445324881143	2
chr14	52750000	53000000	P6_DCIS	1.3328104630334563	13	107	641	750	0.4608195542774982	3
chr14	52750000	53000000	P6_INV	1.3237942703743806	16	77.375	567	671	0.4579967689822294	3
chr14	53000000	53250000	P6_DCIS	1.3508863966781457	7	132	439	485	0.4751082251082251	3
chr14	53000000	53250000	P6_INV	1.4369902931582854	9	91.77777777777777	364	462	0.4406779661016949	3
chr14	53250000	53500000	P6_DCIS	1.2980346274128418	1	41	16	25	0.3902439024390244	3
chr14	53250000	53500000	P6_INV	1.3462481009754954	1	14	7	7	0.5	3
chr14	54250000	54500000	P6_DCIS	1.5146726372531725	2	51	49	53	0.4803921568627451	3
chr14	54250000	54500000	P6_INV	1.4281384842152285	2	24	21	27	0.4375	3
chr14	54750000	55000000	P6_DCIS	1.318283102259118	2	180	170	190	0.4722222222222222	3
chr14	54750000	55000000	P6_INV	1.3379605518066684	2	108	89	127	0.41203703703703703	3
chr14	55000000	55250000	P6_DCIS	1.4011979788937143	6	119.33333333333333	329	387	0.4594972067039106	3
chr14	55000000	55250000	P6_INV	1.4234482331528961	7	80.42857142857143	261	302	0.4635879218472469	3
chr14	55250000	55500000	P6_DCIS	1.4119457592722062	14	74.35714285714286	437	604	0.4197886647454371	3
chr14	55250000	55500000	P6_INV	1.5356455336661512	14	52.714285714285715	327	411	0.44308943089430897	3
chr14	55750000	56000000	P6_DCIS	1.397361268010367	7	93.42857142857143	304	350	0.4648318042813456	3
chr14	55750000	56000000	P6_INV	1.4932027404699508	6	52.666666666666664	128	188	0.4050632911392405	3
chr14	56000000	56250000	P6_DCIS	1.2498132640368222	21	129.23809523809524	1211	1503	0.44620486366986	3
chr14	56000000	56250000	P6_INV	1.3043019844886556	19	70.21052631578948	574	760	0.4302848575712144	3
chr14	57000000	57250000	P6_DCIS	1.2909786301590322	6	120.83333333333333	333	392	0.4593103448275862	3
chr14	57000000	57250000	P6_INV	1.3398900389053052	8	94.25	340	414	0.4509283819628647	3
chr14	57500000	57750000	P6_DCIS	1.286169844627195	11	136.54545454545453	678	824	0.45139813581890814	3
chr14	57500000	57750000	P6_INV	1.3264826825586638	11	78	382	476	0.44522144522144524	3
chr14	57750000	58000000	P6_DCIS	1.3440766788670913	3	182	236	310	0.43223443223443225	3
chr14	57750000	58000000	P6_INV	1.372279432342089	4	122	216	272	0.4426229508196721	3
chr14	58000000	58250000	P6_DCIS	1.3083037767775634	13	131.6153846153846	783	928	0.4576271186440678	3
chr14	58000000	58250000	P6_INV	1.2723716892046337	13	69.6923076923077	400	506	0.44150110375275936	3
chr14	58250000	58500000	P6_DCIS	1.6245549721141168	3	107.66666666666667	149	174	0.4613003095975232	3
chr14	58250000	58500000	P6_INV	1.4700608056263957	3	58.666666666666664	79	97	0.44886363636363635	3
chr14	58500000	58750000	P6_DCIS	1.3750397361517752	5	80.2	170	231	0.4239401496259352	3
chr14	58500000	58750000	P6_INV	1.4909295968094887	5	37.8	78	111	0.4126984126984127	3
chr14	58750000	59000000	P6_DCIS	1.3269016009444012	3	96.33333333333333	128	161	0.4429065743944637	3
chr14	58750000	59000000	P6_INV	1.4067646019441244	3	38.666666666666664	54	62	0.46551724137931033	3
chr14	59000000	59250000	P6_DCIS	1.4519440094648135	4	87.75	151	200	0.4301994301994302	3
chr14	59000000	59250000	P6_INV	1.5043687138280408	3	49	64	83	0.43537414965986393	3
chr14	59250000	59500000	P6_DCIS	1.3978995387015045	6	133.66666666666666	375	427	0.46758104738154616	3
chr14	59250000	59500000	P6_INV	1.3521031539240236	6	68	188	220	0.46078431372549017	3
chr14	59500000	59750000	P6_DCIS	1.2790842747737814	11	131.45454545454547	652	794	0.4508990318118949	3
chr14	59500000	59750000	P6_INV	1.375893550348584	12	73.66666666666667	395	489	0.4468325791855204	3
chr14	59750000	60000000	P6_DCIS	1.2439390572115456	27	115.96296296296296	1370	1761	0.43755988502076015	3
chr14	59750000	60000000	P6_INV	1.3272940612531416	26	64.26923076923077	761	910	0.4554159186116098	3
chr14	60000000	60250000	P6_DCIS	1.367931045446381	19	106.89473684210526	893	1138	0.4396848842934515	3
chr14	60000000	60250000	P6_INV	1.3530172721294336	18	61.833333333333336	493	620	0.44294699011680144	3
chr14	60500000	60750000	P6_DCIS	1.2730757461447955	19	139.73684210526315	1159	1496	0.43653483992467046	3
chr14	60500000	60750000	P6_INV	1.3421812650515128	19	80.57894736842105	648	883	0.4232527759634226	3
chr14	60750000	61000000	P6_DCIS	1.3489976203321952	3	100.33333333333333	140	161	0.46511627906976744	3
chr14	60750000	61000000	P6_INV	1.3631872303425732	3	34.666666666666664	50	54	0.4807692307692308	3
chr14	61000000	61250000	P6_DCIS	1.4814867307096868	1	233	102	131	0.43776824034334766	3
chr14	61000000	61250000	P6_INV	1.4827855388528925	1	111	51	60	0.4594594594594595	3
chr14	61250000	61500000	P6_DCIS	1.3168132032896602	4	108.25	197	236	0.45496535796766746	3
chr14	61250000	61500000	P6_INV	1.3600054914211794	4	42.75	79	92	0.4619883040935672	3
chr14	61750000	62000000	P6_DCIS	1.4252929189076857	4	71.5	116	170	0.40559440559440557	2
chr14	61750000	62000000	P6_INV	1.50549193891214	4	32	58	70	0.453125	2
chr14	62000000	62250000	P6_DCIS	1.3883432506441336	8	45.125	143	218	0.3961218836565097	2
chr14	62000000	62250000	P6_INV	1.4764448972819715	8	34.375	108	167	0.3927272727272727	2
chr14	62250000	62500000	P6_DCIS	1.5631805684332873	3	205	298	317	0.4845528455284553	3
chr14	62250000	62500000	P6_INV	1.3711228777512092	3	103.33333333333333	142	168	0.45806451612903226	3
chr14	62500000	62750000	P6_DCIS	1.5155039625201494	1	61	28	33	0.45901639344262296	3
chr14	62500000	62750000	P6_INV	1.399751492742521	1	24	11	13	0.4583333333333333	3
chr14	63000000	63250000	P6_DCIS	1.5408134331847056	1	36	16	20	0.4444444444444444	3
chr14	63000000	63250000	P6_INV	1.4243927757150037	1	15	6	9	0.4	3
chr14	63250000	63500000	P6_DCIS	1.3966554222210523	5	95.6	223	255	0.4665271966527197	3
chr14	63250000	63500000	P6_INV	1.32007640991547	5	45.4	94	133	0.41409691629955947	3
chr14	63500000	63750000	P6_DCIS	1.589630928997541	1	125	58	67	0.464	3
chr14	63500000	63750000	P6_INV	1.4545843465417625	1	71	35	36	0.49295774647887325	3
chr14	63750000	64000000	P6_DCIS	1.4210390632159506	7	81.28571428571429	234	335	0.4112478031634446	2
chr14	63750000	64000000	P6_INV	1.4744766054859741	7	27.714285714285715	63	131	0.3247422680412371	2
chr14	64000000	64250000	P6_DCIS	1.5269926052726341	1	38	18	20	0.47368421052631576	3
chr14	64000000	64250000	P6_INV	1.571708829487531	1	12	5	7	0.4166666666666667	3
chr14	64250000	64500000	P6_DCIS	1.284239921803183	2	34.5	32	37	0.463768115942029	3
chr14	64250000	64500000	P6_INV	1.4000354667765145	3	65	88	107	0.4512820512820513	3
chr14	64500000	64750000	P6_DCIS	1.3024872415832887	1	27	13	14	0.48148148148148145	3
chr14	64500000	64750000	P6_INV	1.4558545516400054	1	11	4	7	0.36363636363636365	3
chr14	65250000	65500000	P6_DCIS	1.309493315576748	5	41.8	98	111	0.4688995215311005	3
chr14	65250000	65500000	P6_INV	1.431744070874985	4	24	36	60	0.375	3
chr14	65500000	65750000	P6_DCIS	1.4142734394796677	6	63.166666666666664	173	206	0.45646437994722955	3
chr14	65500000	65750000	P6_INV	1.4823059621365167	6	64	164	220	0.4270833333333333	3
chr14	66000000	66250000	P6_DCIS	1.3475670310212469	5	108.8	241	303	0.4430147058823529	3
chr14	66000000	66250000	P6_INV	1.4046734488678212	5	51.2	92	164	0.359375	3
chr14	66250000	66500000	P6_DCIS	1.4015405506031087	5	74	149	221	0.4027027027027027	2
chr14	66250000	66500000	P6_INV	1.322976309379552	5	34.2	74	97	0.4327485380116959	2
chr14	67500000	67750000	P6_DCIS	1.3604642649296887	1	88	43	45	0.48863636363636365	3
chr14	67500000	67750000	P6_INV	1.429156182895547	1	39	17	22	0.4358974358974359	3
chr14	68000000	68250000	P6_DCIS	1.3131492378212322	20	72	665	775	0.4618055555555556	3
chr14	68000000	68250000	P6_INV	1.4751040866578178	20	33.15	251	412	0.37858220211161386	3
chr14	68250000	68500000	P6_DCIS	1.3567797389573018	1	87	35	52	0.40229885057471265	2
chr14	68250000	68500000	P6_INV	1.5140479775514093	1	34	14	20	0.4117647058823529	2
chr14	68750000	69000000	P6_DCIS	1.5049902674661004	6	83.33333333333333	211	289	0.422	3
chr14	68750000	69000000	P6_INV	1.5187807777467275	5	48.4	106	136	0.4380165289256198	3
